Solution, Clauses Satisfied, Function Evaluations, Time (seconds)
"[True, False, True, False, True, True, True, False, False, True, True, False, False, False, True, True, False, True, False, True, True, False, False, True, True, True, False, False, True, True, False, True, True, False, True, True, False, False, True, True, True, True, True, True, False, False, False, False, False, True, True, True, False, True, False, False, False, True, True, True, False, True, False, False, True, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, False, False, False, False, True, True, False, True, False, True, True, False, False, False, True]",421,516,0.0279080867767334
"[True, True, True, True, True, True, True, True, False, True, False, False, False, True, True, True, False, False, True, True, True, False, False, True, False, False, True, False, True, False, True, True, False, False, True, True, True, False, True, False, False, True, True, True, True, False, True, False, True, True, False, True, True, False, True, False, True, False, True, True, True, True, True, False, False, True, False, True, False, True, True, False, True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, False, False, False, True, True, False, True, False, True, False, True, True, True]",417,442,0.023429155349731445
"[True, True, True, True, False, True, True, True, True, True, True, False, False, True, False, True, False, False, True, True, True, True, False, True, True, False, True, False, False, True, False, True, True, False, True, True, False, False, True, False, True, True, True, True, False, False, True, False, False, False, False, False, True, True, False, False, False, True, True, False, True, False, True, True, True, False, False, False, True, False, False, True, False, True, True, True, False, False, True, True, True, False, True, True, True, False, True, False, False, True, True, False, False, False, False, True, True, True, False, True]",421,569,0.030896663665771484
"[False, True, False, True, True, True, False, True, False, False, True, False, False, False, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, False, False, False, True, True, False, False, False, False, True, True, False, True, True, True, True, True, False, False, True, True, False, True, False, True, True, False, True, False, True, True, False, False, False, False, True, False, False, True, True, True, False, False, False, True, False, False, True, False, False, False, True, True, False, True, True, False, True, True, False, False, False, False, False, False, True, True, True, False, False, True]",422,360,0.018936872482299805
"[True, True, False, False, True, False, True, False, True, True, True, False, True, False, True, True, False, False, True, False, True, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, False, False, True, True, True, True, False, False, True, False, True, True, True, False, False, False, False, True, False, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, True, True, False, False, False, True, True, False, False, True]",421,498,0.025914430618286133
"[False, False, False, True, False, True, True, True, False, False, False, False, True, False, True, False, True, True, True, True, False, False, False, True, False, True, True, True, True, False, False, True, True, True, True, True, False, False, False, False, True, True, True, False, False, True, False, False, True, True, False, True, True, False, False, False, False, False, False, True, False, True, False, True, False, True, False, True, True, False, True, False, False, True, False, True, True, False, True, True, False, False, False, False, False, False, False, True, True, False, False, True, True, False, True, True, True, True, True, False]",413,396,0.022433042526245117
"[False, False, False, True, False, False, True, True, False, False, True, True, False, True, True, False, False, True, True, True, False, False, False, True, False, True, False, False, False, False, True, False, True, False, True, False, True, False, False, False, False, False, False, False, True, False, False, False, True, False, True, True, False, True, True, False, True, True, True, True, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, True, False, False, True, True, False, False, False, False, True, False, True, True, False, False, True, True]",422,381,0.019932985305786133
"[False, False, False, True, False, True, True, True, False, False, True, True, True, True, True, True, False, True, False, False, True, False, False, True, False, False, False, False, True, False, True, True, True, False, True, True, False, False, True, True, False, False, True, False, True, True, False, False, True, True, True, False, False, False, True, True, True, True, False, False, False, False, False, True, True, True, False, True, True, False, True, False, False, False, True, False, False, True, False, False, True, False, True, True, True, True, True, True, False, True, False, False, False, False, False, True, True, False, True, False]",418,388,0.0219268798828125
"[True, False, False, True, False, True, True, True, True, False, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, True, True, True, False, False, True, True, False, True, True, False, False, False, False, True, True, False, False, False, False, False, False, True, True, True, False, False, False, True, True, False, True, False, False, False, False, False, True, False, True, False, True, True, False, True, True, False, False, False, True, False, False, True, False, False, False, True, True, True, False, True, False, False, False, True, True, False, False, True, False, True, True, False, False]",417,397,0.0219266414642334
"[True, True, True, True, True, False, True, True, False, False, False, False, True, False, True, False, True, True, False, True, False, True, False, True, False, False, True, False, True, False, False, False, True, False, False, False, False, False, True, True, False, True, False, True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, True, True, False, True, True, False, False, True, True, False, False, True, False, True, True, False, True, False, True, True, True, False, False, False, False, True, False, True, True, False, True, False, False, False, True, True, True, False, True, True]",419,355,0.019934415817260742
"[True, False, True, True, True, True, True, True, True, True, False, False, True, False, False, True, True, True, True, False, False, True, False, False, False, False, False, True, True, False, False, True, False, False, True, False, False, False, True, True, True, True, True, True, False, True, False, False, False, True, True, True, True, False, True, False, False, True, False, False, False, False, False, True, True, False, True, False, True, True, False, False, False, False, False, True, False, True, True, False, False, True, False, False, False, False, False, True, False, True, True, True, False, False, True, False, True, True, False, True]",412,480,0.02641916275024414
"[False, True, False, True, True, False, False, True, False, False, True, False, True, True, False, True, True, False, True, True, True, False, False, False, True, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, True, True, False, True, False, False, False, False, False, False, True, False, True, True, False, True, False, True, True, True, False, True, False, False, True, True, True, False, True, True, False, False, False, True, True, True, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, True, True, False, True, True, True, False, False, True]",417,511,0.02790689468383789
"[False, False, False, True, False, True, True, True, True, True, False, False, True, True, True, False, False, True, True, True, False, False, False, False, False, False, False, True, True, False, True, False, True, False, True, True, False, True, True, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, True, False, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, True, True, False, True, True, True, True, False, False, False, False, False, False, True, False, True, False, False, True, False, False, True]",414,264,0.013953685760498047
"[True, False, False, True, True, True, True, True, False, False, True, False, True, False, False, True, False, True, True, True, True, True, True, True, False, False, False, False, True, True, False, True, True, False, False, False, False, True, False, True, False, True, True, False, True, False, False, False, True, True, False, True, False, False, False, True, False, True, True, True, False, False, False, True, True, True, True, False, True, True, False, True, False, False, False, True, False, True, False, False, True, False, False, True, False, False, True, True, False, False, False, True, False, False, True, True, True, False, False, True]",421,327,0.016942977905273438
"[False, False, False, True, True, False, False, True, True, False, True, False, True, True, False, True, False, True, False, False, True, False, False, True, True, True, True, False, True, True, True, False, True, False, True, True, False, False, True, True, False, False, True, False, True, False, False, False, True, True, False, False, False, True, False, False, True, True, True, True, False, False, False, True, True, True, False, True, True, False, True, True, False, False, True, True, False, False, False, False, True, False, True, True, False, True, True, True, False, False, True, False, False, False, False, True, True, False, True, False]",423,536,0.028414011001586914
"[True, True, False, False, True, False, True, True, True, True, True, False, True, True, True, True, False, True, False, True, True, True, True, True, False, False, False, False, True, False, True, True, False, False, True, True, True, False, True, True, False, False, False, True, True, True, False, False, True, True, True, False, False, False, True, True, False, False, False, True, False, True, False, True, False, True, True, True, True, False, True, True, False, True, True, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False]",419,383,0.02093029022216797
"[False, True, False, True, False, False, False, False, True, False, True, True, False, True, True, False, True, False, True, True, False, True, False, False, False, True, False, True, True, False, False, False, True, False, False, False, True, True, False, False, False, True, False, True, True, True, True, False, True, True, True, True, False, False, True, True, True, True, True, True, True, False, False, False, False, True, True, True, False, True, False, False, False, False, True, False, False, False, True, True, True, False, True, True, False, False, True, True, True, False, False, True, True, False, True, False, True, True, True, True]",423,403,0.020929813385009766
"[False, False, False, True, False, True, False, True, False, False, True, False, True, False, False, True, True, False, True, False, True, True, True, True, True, True, True, False, True, False, True, True, False, False, False, False, False, True, False, False, True, True, False, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, True, True, False, False, False, True, True, True, False, False, True, True, False, False, False, False, True, True, False, True, False, False, True, True, False, True, False, False, True, False, False, True, False, True, True, True, True, True, True, False, False, True]",416,342,0.02093029022216797
"[False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, True, True, True, True, True, False, True, False, False, False, True, True, False, False, False, False, True, True, False, True, False, False, True, True, True, False, True, True, True, True, True, True, False, True, False, True, True, False, False, False, False, True, False, True, True, True, False, False, True, True, False, False, True, True, True, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, True, False, False, True, True, True, False, True, True, True, True, True, True]",418,338,0.01794147491455078
"[True, False, False, True, False, False, True, True, True, False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, True, True, True, False, False, False, True, False, False, True, True, False, False, True, True, True, True, True, True, False, False, False, False, False, False, True, True, True, False, False, True, False, True, False, False, True, False, False, True, True, True, False, False, True, False, False, True, False, False, True, True, True, False, True, True, False, False, False, True, True, False, True, False, False, False, False, True, False, True, True, True, True, False, False, True]",418,550,0.03040599822998047
