Solution, Clauses Satisfied,Function Evaluations,Time (seconds)
"[False, False, True, False, False, False, True, True, True, True, True, True, False, True, False, True, True, False, False, True, True, True, False, False, False, False, False, True, False, False, True, True, False, True, True, True, True, False, True, True, False, True, False, True, True, True, True, True, True, True, False, False, True, False, False, True, True, False, True, True, True, False, False, False, True, False, True, True, True, False, True, True, False, False, True, True, False, False, False, True, True, False, True, True, False, True, False, True, True, False, True, False, True, False, False, False, False, True, False, True, False, True, False, True, True, True, True, False, False, True, False, True, True, False, False, False, True, False, False, True, False, False, False, False, True, True, True, False, False, True, False, True, True, True, False, False, True, True, True, False, True, False, True, False, False, False, False, False, False, False, True, True, True, True, False, False, True, False, False, True, False, True, True, True, True, False, False, False, True, False, False, True, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True, True, True, False, True, True, False, False, False, True, True, False, False, False, False, True, False, True, False, False, False, True, True, False, False, True, False, True, False, True, False, True, False, False, False, False, False, True, True, False, True, False, True, True, True, False, True, True, False, True, False, True, True, True, False, False, False, True, False]",1056,10000477,1312.6820785999298
"[False, False, False, True, True, True, False, False, True, False, True, False, True, True, False, True, True, True, False, False, True, False, True, False, True, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, True, True, True, True, False, True, False, False, False, False, True, True, False, False, False, True, True, False, True, False, True, False, True, True, False, True, True, False, True, False, False, False, True, True, True, True, True, False, True, False, True, False, True, False, True, True, True, False, True, True, True, True, False, False, False, True, False, True, False, False, False, True, False, False, True, False, True, False, False, True, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, False, True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, False, False, True, False, True, True, True, False, True, False, False, False, True, True, False, True, False, True, True, False, True, True, False, True, False, False, True, False, True, False, True, False, True, True, True, False, False, True, False, False, True, True, False, False, False, False, True, False, False, True, False, True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, False, False, False, False, False]",1057,10001358,1313.3284890651703
"[False, False, False, False, True, True, True, True, True, True, False, False, False, True, True, True, True, False, True, False, True, False, False, False, False, True, True, True, True, False, False, True, True, False, True, True, True, False, True, True, True, False, True, False, False, True, True, False, False, True, True, True, True, False, True, False, True, True, True, False, False, False, False, True, False, True, True, False, False, False, True, False, True, False, True, False, False, False, True, True, True, True, False, True, False, True, True, True, True, False, True, True, False, True, False, False, False, False, False, True, False, True, True, True, True, True, False, False, True, False, False, True, True, False, True, False, False, False, True, True, False, True, False, True, True, True, False, False, False, True, False, False, True, False, True, False, True, False, True, False, True, True, False, True, True, True, True, False, False, True, False, True, False, False, False, True, True, False, True, True, True, False, True, False, False, False, False, True, True, False, True, True, True, True, False, True, True, False, True, True, True, True, False, True, True, True, True, False, False, False, False, True, False, False, False, False, True, False, True, True, False, True, False, False, False, True, True, False, False, False, True, False, False, True, False, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, False, False, True, True, True, True, False, True, False, False, True, False, False, True, False, False, False]",1056,10000216,1311.676007270813
"[False, False, False, True, True, True, False, False, True, False, True, True, False, True, True, True, True, False, True, True, True, False, False, False, True, False, True, True, True, False, False, True, False, True, False, True, False, True, False, False, True, False, True, False, True, False, True, True, False, False, True, False, True, True, True, True, True, True, True, False, True, True, False, True, True, True, False, True, False, False, True, True, False, True, True, True, False, False, True, False, False, True, False, False, False, True, True, True, True, False, True, False, False, False, True, False, False, False, False, True, False, True, True, False, False, True, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, False, True, True, False, False, False, True, True, True, True, True, False, True, True, False, True, False, True, True, True, True, False, False, False, False, True, False, True, True, False, False, True, False, False, True, False, True, False, False, False, True, False, True, False, True, False, False, False, True, True, False, True, False, True, True, False, True, False, False, True, True, True, True, False, True, False, False, False, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, False, True, True, False, False, False, True, False, False, True, False, False, True, True, True, False, True, False, False, True, True, True, True, True, False, False, False, True, False, False]",1057,10000033,1316.3885402679443
"[False, False, True, False, True, True, False, True, True, True, True, False, False, False, True, True, True, True, False, True, True, False, False, False, False, True, True, True, False, False, True, True, True, False, False, True, True, False, True, True, True, False, True, False, False, True, True, False, False, True, True, False, True, False, True, True, True, False, False, True, True, False, True, True, False, False, False, True, False, False, True, True, True, True, False, False, False, True, True, False, True, True, True, False, False, False, True, True, True, True, False, True, False, False, False, False, False, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, True, True, True, False, True, False, False, True, False, False, False, True, False, True, True, True, False, False, False, True, True, False, False, True, True, False, True, False, False, False, False, True, True, False, True, False, False, False, True, True, False, True, False, False, False, False, True, True, False, True, True, True, True, False, False, False, True, False, False, True, False, True, False, True, False, True, False, True, True, True, True, False, False, False, True, True, False, True, True, True, True, True, False, False, True, False, False, True, True, True, False, False, True, False, True, False, False, False, True, True, False, True, True, True, False, False, True, True, False, True, False, False, True, False, False, True, False, False, True, False, False, False, False, True, False, True, True, False, True, True, False, False, False, False, False, False, True, False]",1058,10000331,1320.2501327991486
"[False, False, False, True, True, True, True, True, True, True, True, False, False, True, True, True, True, False, True, True, True, False, False, False, True, False, False, True, True, False, True, True, False, True, False, True, True, False, True, True, True, False, False, False, False, False, True, True, True, False, False, True, True, False, True, True, True, False, True, False, True, True, False, False, True, True, False, True, True, False, True, True, True, True, False, False, False, False, True, False, True, True, True, False, False, False, False, True, True, True, True, True, False, True, False, False, False, True, True, True, True, False, True, True, True, True, False, True, True, True, False, False, False, False, False, True, True, False, True, True, False, False, False, True, False, True, True, True, False, True, False, False, False, True, True, False, True, False, True, False, False, True, False, True, False, False, False, True, False, True, True, False, True, False, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, False, False, True, False, False, True, True, True, True, True, False, False, True, True, True, False, False, True, True, False, True, False, False, True, True, True, True, True, True, True, False, True, True, True, False, True, False, False, True, False, True, True, False, True, False, True, False, True, True, False, True, True, False, True, False, False, True, True, True, True, True, False, False, True, False, True, True, True, False, False, False, True, False, False, False, False, False]",1056,10000385,1303.8671131134033
"[False, False, False, True, True, False, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, False, True, False, True, False, True, True, True, False, False, True, False, True, False, True, True, True, True, True, False, False, False, False, False, True, True, False, True, False, False, True, True, False, True, True, True, True, True, False, False, True, False, False, True, True, True, True, False, False, True, True, True, True, False, False, False, False, False, True, False, True, False, True, False, False, True, True, True, True, True, False, True, True, False, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, False, True, True, False, False, False, True, False, False, True, True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, True, True, True, False, True, False, False, True, False, False, False, True, True, False, True, False, True, False, True, False, True, True, False, True, True, True, False, False, False, True, True, False, False, True, True, True, True, True, False, False, False, True, True, True, False, False, False, True, True, False, False, True, True, True, True, False, False, False, True, False, False, True, False, True, False, False, False, True, True, True, False, False, True, True, False, True, False, True, True, True, True, False, False, True, False, False, True, False, False, False, True, True, True, False, False, False, True, False, True, False, True, True, True, True, True, False, True, False, False, False, False, True]",1056,10001290,1302.8995015621185
"[False, False, True, False, True, False, True, False, True, False, True, False, False, True, True, True, True, False, True, True, True, True, False, False, False, True, True, True, True, False, True, True, False, False, False, True, True, False, True, True, False, True, False, True, True, True, True, False, False, True, False, False, True, False, False, True, False, False, True, True, True, False, False, True, True, False, True, True, True, False, True, False, False, True, False, True, False, False, False, False, True, True, False, False, True, True, False, True, True, False, True, False, True, False, False, True, False, True, False, True, False, False, False, False, True, True, False, False, False, False, False, True, True, False, True, False, True, True, False, True, False, False, False, True, True, False, False, False, False, False, True, True, False, True, True, False, True, True, True, False, False, False, False, False, True, False, False, False, False, True, True, True, False, False, False, True, True, False, True, True, False, True, True, True, False, False, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, True, False, False, False, True, True, False, True, False, True, True, False, True, True, False, False, False, False, True, False, False, False, True, True, True, False, True, False, False, False, False, True, True, True, False, True, False, False, True, False, False, False, False, False]",1055,10000695,1303.0929925441742
"[False, False, True, True, True, True, True, False, False, True, True, False, False, True, True, True, True, True, False, True, True, False, False, False, False, True, False, True, True, False, True, True, True, False, False, True, True, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False, True, False, True, True, True, False, False, False, True, False, False, True, False, True, False, False, True, False, True, True, True, False, True, False, False, True, False, True, True, True, True, False, False, False, False, True, True, False, True, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, True, True, False, False, False, False, False, False, True, False, False, True, False, True, False, False, False, True, False, False, False, True, True, False, False, True, True, False, True, False, True, False, False, True, False, False, True, True, True, False, False, False, True, True, False, False, True, False, True, False, True, True, True, False, True, False, False, False, False, False, True, False, True, False, False, True, False, True, False, False, True, True, True, True, False, False, True, False, True, True, True, True, True, True, False, True, False, False, True, False, True, False, True, True, True, False, True, False, True, False, False, False, True, True, False, True, True, True, True, True, True, True, False, True, False, False, True, False, True, True, False, False, True, False, True, True, False, False, True, True, True, True, False, True, True, True, False, False, True, True, True, False]",1057,10000354,1302.5436189174652
"[False, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, False, True, False, False, True, True, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, False, False, True, True, True, False, False, True, False, True, True, False, True, True, True, False, True, False, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, True, False, False, False, True, True, True, True, False, False, True, False, True, False, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, False, False, False, False, False, True, False, False, False, True, False, False, False, True, True, False, True, False, True, False, False, True, False, False, True, False, True, True, False, True, True, False, True, True, True, False, True, False, True, False, True, True, True, True, True, False, False, True, True, False, False, True, False, True, True, True, True, True, False, True, True, True, True, False, False, False, True, False, True, False, True, False, True, True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, True, False, True, True, False, True, False, True, False, True, True, False, False, True, True, False, True, False, True, True, False, True, False, False, True, False, True, False, False, True, True, False, False, True, True, True, True, False, False, True, False, False]",1056,10000499,1303.0777523517609
"[True, False, True, True, True, True, True, False, True, False, True, False, False, True, True, True, True, True, True, True, False, False, True, False, True, True, True, False, True, True, False, True, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, False, False, False, False, False, True, True, True, True, False, True, True, False, True, False, True, False, False, True, True, False, True, False, True, False, True, True, False, True, False, True, True, False, True, False, False, True, True, False, True, False, True, True, True, True, True, False, False, True, False, False, True, True, False, False, False, False, False, False, True, False, True, False, True, True, True, False, False, False, False, False, True, True, True, False, False, True, True, True, False, False, True, True, False, True, True, True, True, False, True, True, True, False, False, True, False, True, False, True, True, True, False, True, True, False, False, False, False, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, True, False, True, True, False, False, False, True, True, True, True, False, False, False, False, False, False, True, True, False, False, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True, True, True, False, False, True, True, False, False, False, True, False, True, True, True, False, True, True, True, False, False, False, False, True, False, False]",1056,10001175,1304.675172328949
"[False, False, False, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, False, True, True, False, True, True, False, False, True, False, True, True, True, False, True, False, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, False, False, True, True, False, True, True, True, True, False, False, False, True, True, True, False, True, False, False, False, False, True, True, True, True, False, True, True, True, False, False, False, True, False, True, True, True, True, True, False, False, False, False, False, True, False, False, True, False, True, False, False, True, False, False, True, False, False, True, False, True, False, False, False, True, False, False, True, False, True, False, True, False, True, False, False, False, False, False, False, True, False, False, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, False, True, False, False, True, False, True, True, True, True, True, False, False, False, True, True, True, False, False, False, True, True, False, False, False, False, True, False, False, False, False, True, False, True, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, True, False, True, False, False, False, False, True, False, False, False, True, True, False, True, True, True, True, False, False, False, True, True, False, False, False, False, False]",1057,10000831,1305.0547199249268
"[False, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, False, True, True, False, True, True, False, True, False, False, False, True, True, True, False, True, False, False, True, False, True, True, True, False, False, False, True, False, True, True, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, True, False, True, True, False, True, False, True, True, True, False, False, True, True, False, True, False, True, True, True, True, True, False, True, True, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, True, True, False, True, False, False, False, False, True, True, True, True, True, True, False, True, False, False, False, True, False, True, False, False, True, True, False, True, True, True, False, False, False, True, True, True, False, True, True, True, False, False, True, True, False, False, True, True, False, True, True, False, False, False, False, False, True, True, False, False, False, True, True, False, True, True, False, False, True, False, True, True, False, True, True, True, False, True, False, False, False, True, False, True, False, False, True, True, True, True, True, True, False, True, False, False, True, False, False, False, False, False, True, False, False, True, True, True, True, False, False, False, True, True, False, False, False, True, True, True, False, False, True, True, False]",1057,10000314,1304.7413561344147
"[False, False, True, True, True, True, True, True, True, True, True, False, True, True, False, True, False, False, False, False, True, False, False, False, True, True, True, True, True, False, True, True, False, True, False, True, True, False, True, True, False, False, False, False, False, True, True, True, False, True, False, False, True, False, False, True, True, False, True, False, True, False, True, True, True, True, True, False, False, False, True, True, False, True, False, False, False, False, False, True, True, True, False, False, False, True, False, True, True, False, True, True, False, False, False, True, False, False, True, False, True, False, True, False, True, True, False, False, True, True, False, False, False, False, False, False, True, True, False, True, False, False, False, True, False, False, True, False, False, True, False, True, True, False, True, False, True, True, True, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, True, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, True, True, True, False, True, False, True, False, False, True, True, True, True, False, False, True, True, False, True, True, True, True, False, False, True, False, True, False, True, False, False, False, False, True, True, True, True, False, True, True, False, True, False, False, False, False, False, False, True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, True, False, False, False, True, True, False]",1056,10000000,1304.4742686748505
"[False, False, False, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, False, True, True, False, True, False, True, True, False, True, True, False, False, True, False, True, True, True, True, False, False, True, False, False, False, True, False, True, False, False, False, True, False, True, True, True, False, True, True, False, False, True, True, True, True, False, False, False, True, False, True, True, True, True, False, False, False, False, True, True, True, True, False, True, False, False, False, False, True, False, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, False, True, True, False, False, False, True, False, True, True, True, True, False, False, False, False, False, True, False, False, False, True, True, False, False, False, True, False, True, False, True, False, False, True, True, False, True, False, False, True, True, True, False, True, False, True, False, True, False, False, False, True, True, True, True, False, False, False, True, False, False, True, True, True, True, True, False, False, False, True, False, True, True, False, False, False, True, False, True, False, True, False, True, True, False, True, True, True, False, False, True, False, False, True, True, False, True, False, False, False, False, True, False, True, False, True, True, True, False, True, True, False, False, True, False, True, True, False, False, False, True, False]",1056,10000247,1305.0731604099274
"[False, False, True, False, True, False, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, False, False, False, True, False, True, True, True, False, True, True, False, False, False, True, True, False, True, True, True, False, True, False, False, True, False, True, False, False, False, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, False, False, False, False, True, False, True, True, True, False, True, False, True, False, True, False, True, True, True, True, False, False, True, True, False, False, True, True, False, True, False, True, False, True, False, True, True, True, True, False, False, False, True, False, False, False, True, True, False, True, False, True, False, True, False, True, True, False, False, False, True, True, True, False, True, False, True, True, False, False, False, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, False, False, True, True, True, False, True, False, False, False, True, True, True, True, False, False, False, True, False, False, True, True, False, True, False, False, False, True, True, True, False, False, True, True, False, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, False, False, True, False, True, False, True, False, False, True, True, False, False, True, True, False, True, True, False, True, False, True, False, False, False, False, False, True, False, False]",1056,10000354,1304.560802936554
